z,y,x,s,t
25.5,332.0,768.0,53.04714883949938,79
26.5,546.5,813.0,73.81056834898374,79
27.0,467.0,822.0,106.02829810951414,79
14.0,361.0,867.5,66.21933252457322,79
22.5,558.0,880.0,67.86751800382861,79
12.0,411.0,918.0,24.879710609249457,79
13.0,473.5,921.0,44.73253849269008,79
25.0,579.0,942.5,46.92547282660026,79
21.5,348.5,950.5,49.36598018878993,79
27.5,502.5,952.5,108.02314566795395,79
27.0,449.0,954.5,108.02314566795395,79
27.5,120.5,95.0,39.67366884975475,80
27.0,539.0,828.0,77.67882594375381,80
27.0,463.5,844.0,103.21337122679407,80
15.0,359.0,877.5,71.17583859709698,80
25.0,578.0,886.5,47.41307836451879,80
15.0,404.0,937.0,55.47071299343465,80
25.0,575.0,957.0,53.094255809833136,80
21.0,346.0,960.5,55.86591089385369,80
27.0,445.5,969.5,102.50853622991599,80
26.0,122.0,1387.5,42.05948168962618,80
28.5,568.0,822.5,80.41765975207187,81
27.5,537.5,833.0,80.41765975207187,81
27.0,482.0,857.0,81.4186710773395,81
17.0,370.0,881.0,69.03622237637282,81
25.5,588.0,889.5,45.44227107000705,81
27.0,484.5,890.5,81.4186710773395,81
14.5,481.0,935.0,100.00999950005,81
12.5,413.0,939.0,62.39390995922599,81
25.0,585.0,960.5,53.094255809833136,81
20.5,355.5,962.0,63.150613615387776,81
15.0,482.0,984.0,100.00999950005,81
26.0,127.0,1356.5,46.74398357008097,81
27.0,200.5,1387.5,53.41348144429457,81
2.0,169.5,138.5,205.89803301634527,82
1.5,193.0,163.5,205.89803301634527,82
0.5,159.5,200.0,205.89803301634527,82
2.0,226.0,228.5,205.89803301634527,82
1.5,188.0,267.0,205.89803301634527,82
1.5,239.0,268.5,205.89803301634527,82
2.0,179.5,346.0,85.53361912137238,82
2.0,188.0,379.0,85.53361912137238,82
3.5,50.0,618.0,47.67598976424087,82
3.5,107.5,737.0,59.90826320300064,82
4.0,102.0,1073.0,52.3354564325181,82
2.5,173.5,171.5,205.1438519673451,83
3.0,181.5,383.0,90.67524469225324,83
3.0,187.0,419.0,90.67524469225324,83
1.5,49.5,626.5,20.346989949375804,83
4.0,99.5,1077.5,52.3354564325181,83
2.5,199.0,225.0,168.04166150095043,84
1.5,196.5,260.5,168.04166150095043,84
2.0,218.0,282.0,168.04166150095043,84
1.5,208.5,322.5,168.04166150095043,84
1.5,252.5,324.0,168.04166150095043,84
3.5,200.0,408.0,51.45872132107443,84
4.0,125.0,1065.0,51.0,84
2.0,199.0,330.5,79.93747556684536,85
3.0,103.5,1037.0,45.34313619501854,85
3.0,161.0,266.0,45.749316934791494,86
2.0,184.5,338.0,80.86408349817613,86
2.0,212.5,339.0,80.86408349817613,86
3.5,111.0,1009.5,46.66904755831214,86
2.0,323.0,225.5,29.017236257093817,87
2.5,151.0,262.5,88.50988645343524,87
2.0,190.0,336.0,101.13357503816425,87
1.5,219.5,342.5,101.13357503816425,87
2.5,106.5,985.5,37.107950630558946,87
2.5,193.5,311.5,36.6742416417845,88
3.5,227.5,355.5,68.51277253184256,88
3.5,231.0,367.5,65.1766829472013,89
3.0,222.5,393.0,70.50531894828929,90
2.0,171.5,257.0,221.10857061633772,91
2.5,226.5,324.5,221.10857061633772,91
1.5,176.5,365.5,221.10857061633772,91
1.5,210.0,409.0,221.10857061633772,91
4.5,161.0,437.5,64.96922348312314,91
4.0,144.5,491.0,55.5517776493246,91
3.5,190.5,343.5,118.30891766895681,92
1.5,171.5,453.5,27.0,92
4.5,178.0,330.5,57.59340239992772,93
3.0,194.0,394.0,65.54387843269576,93
2.5,182.0,379.0,129.06974858579372,94
4.0,172.5,351.0,73.81734213584231,95
2.0,185.5,409.5,82.35289915965315,95
2.0,139.5,315.0,218.76242821837573,96
1.5,185.0,325.5,218.76242821837573,96
1.5,203.5,363.5,218.76242821837573,96
1.0,166.5,430.5,218.76242821837573,96
8.0,3.5,434.0,48.590122453025366,96
2.5,229.5,451.5,218.76242821837573,96
2.0,146.5,371.0,168.37161280928564,97
2.0,181.0,376.5,168.37161280928564,97
7.0,2.5,421.0,37.57658845611187,97
1.5,161.5,449.0,168.37161280928564,97
2.5,130.0,333.0,42.02380277890139,98
2.0,150.5,369.5,101.0099005048515,98
2.5,170.5,391.0,101.0099005048515,98
10.0,2.5,394.0,69.06518659932803,98
10.5,2.0,418.0,69.06518659932803,98
9.0,3.0,369.0,75.23961722390672,99
2.5,173.5,401.0,103.12128781197411,99
8.0,3.0,403.0,75.23961722390672,99
12.0,3.5,384.0,82.64381404557754,100
2.0,151.5,392.0,116.62332528272378,100
2.0,187.5,393.5,116.62332528272378,100
2.0,169.5,435.5,116.62332528272378,100
15.5,3.0,319.5,75.13321502504735,101
2.5,257.0,348.5,95.16301802696255,101
2.5,296.5,353.0,95.16301802696255,101
15.0,3.0,354.0,75.13321502504735,101
2.0,146.5,438.5,88.78062851771213,101
2.5,174.0,440.5,88.78062851771213,101
13.5,6.0,302.5,52.04805471869242,102
12.0,3.0,345.0,40.124805295477756,102
4.0,298.5,352.0,65.19969325081216,102
2.5,147.0,436.0,88.02272433866155,102
2.5,182.5,437.5,88.02272433866155,102
15.5,17.0,268.0,98.4733466477097,103
14.0,13.5,308.0,98.4733466477097,103
4.0,318.0,405.5,119.31890043073645,103
3.5,144.0,442.5,95.63472172804185,103
2.0,185.5,445.0,95.63472172804185,103
4.0,210.5,492.5,56.43580423808985,103
14.5,3.0,309.0,83.3186653757728,104
2.5,308.5,418.5,71.79136438319027,104
2.5,199.5,504.5,74.55199527846321,104
3.5,110.5,578.5,48.05205510693585,104
14.0,5.0,255.0,46.968074263269514,105
2.5,199.5,494.0,68.1615727518079,105
13.5,3.5,174.0,59.94997914928745,106
14.5,5.0,246.0,48.518037882832814,106
2.5,214.5,487.0,72.39475119095306,106
16.5,4.0,159.0,49.80963762164909,107
2.0,147.0,400.0,32.01562118716424,107
2.0,226.5,497.5,133.27415353323389,107
2.5,260.5,529.0,133.27415353323389,107
15.0,3.0,135.5,60.83584469702052,108
4.0,349.0,305.0,59.16924876994806,108
3.5,148.5,394.0,53.075418038862395,108
1.5,197.0,492.0,134.03730823916152,108
2.5,256.5,510.5,134.03730823916152,108
27.0,194.5,1377.5,49.44694126030446,108
16.0,3.5,119.0,56.3382640840131,109
3.5,347.0,302.0,53.52569476429054,109
2.5,148.0,394.5,42.35563716909474,109
3.5,284.0,394.5,51.894122981316485,109
2.0,258.0,491.0,148.35767590522573,109
2.5,189.0,492.5,148.35767590522573,109
3.5,317.0,506.0,47.45524207081869,109
2.0,281.5,525.0,148.35767590522573,109
2.0,259.0,529.0,148.35767590522573,109
26.5,191.5,1353.0,63.56886030125127,109
3.0,261.5,400.0,82.71033792700887,110
2.5,292.0,400.5,82.71033792700887,110
2.0,262.5,472.5,135.7276685130928,110
1.0,311.0,498.5,135.7276685130928,110
3.0,108.0,503.5,20.024984394500787,110
2.0,307.5,524.5,135.7276685130928,110
2.0,255.5,533.0,135.7276685130928,110
2.0,251.5,564.5,28.337254630609507,110
28.0,177.0,1314.0,77.37570678190927,110
27.0,175.0,1346.0,77.37570678190927,110
3.5,136.0,318.0,67.3349834781297,111
2.0,287.5,396.5,95.88534820294495,111
2.5,253.0,397.0,95.88534820294495,111
1.0,257.5,462.0,150.53238854146971,111
3.0,96.5,497.0,68.60029154456998,111
2.0,95.0,541.5,31.016124838541646,111
3.5,249.5,553.0,150.53238854146971,111
2.5,196.5,597.5,41.48493702538308,111
2.0,235.0,651.5,35.014282800023196,111
27.5,162.0,1278.5,78.587530817554,111
26.5,161.0,1311.0,78.587530817554,111
3.5,138.5,318.5,61.71709649683789,112
3.0,258.0,395.0,85.65628990331066,112
2.0,290.5,396.5,85.65628990331066,112
2.5,260.5,472.0,77.42092740338364,112
2.5,105.0,494.5,42.35563716909474,112
2.0,259.0,503.0,77.42092740338364,112
26.0,166.5,1257.0,57.59340239992772,112
2.0,261.5,312.5,35.679125549822544,113
2.5,185.5,371.5,76.77239087067694,113
2.0,94.5,539.5,102.22035022440492,113
2.5,237.0,573.5,164.59647626847908,113
2.5,191.0,610.0,69.82120021884471,113
3.0,227.5,654.0,50.80354318352215,113
27.0,149.5,1235.5,69.63476143421474,113
3.5,272.0,305.0,50.80354318352215,114
2.5,101.5,493.5,74.01351227985333,114
2.5,257.0,507.5,111.12605455067681,114
4.0,198.5,600.0,57.8013840664737,114
3.0,234.0,647.0,44.67661580737735,114
26.0,154.5,1196.0,52.51666402200353,114
2.0,296.0,277.5,114.39405578962571,115
2.5,263.5,296.5,114.39405578962571,115
1.5,291.0,320.0,114.39405578962571,115
2.5,227.5,399.0,28.722813232690143,115
3.5,167.5,400.0,34.91418050019218,115
2.5,93.0,400.5,43.15089802078283,115
2.0,97.0,443.0,164.34415109762804,115
1.5,184.0,479.5,298.8143236192,115
2.0,187.5,536.0,298.8143236192,115
3.0,132.5,604.5,31.448370387032774,115
27.5,157.0,1145.5,78.92401408950256,115
26.5,156.0,1177.0,78.92401408950256,115
3.5,270.0,309.0,77.31752712031083,116
1.5,255.5,464.0,99.53893710503444,116
2.5,253.5,506.0,99.53893710503444,116
3.0,99.0,543.0,107.63828315241747,116
4.0,233.0,655.5,55.60575509783138,116
2.0,257.0,459.0,99.32774033471213,117
2.5,256.0,500.5,99.32774033471213,117
4.5,103.0,542.0,58.27520913733386,117
3.5,239.0,651.5,56.586217403180434,117
2.0,260.0,492.0,82.37718130647589,118
3.0,107.5,544.5,71.2320152740325,118
3.0,253.0,548.5,46.70117771534247,118
3.5,243.5,653.0,56.586217403180434,118
4.0,250.0,541.5,111.04053313993049,119
2.0,102.5,546.5,77.46612162745726,119
4.5,237.5,651.0,59.91660871578097,119
3.5,142.5,302.0,56.96490147450446,120
2.5,137.5,351.0,71.89575787207477,120
4.0,157.0,411.0,57.8013840664737,120
3.0,100.0,492.5,113.76291135515125,120
2.0,260.5,515.5,92.39047569960877,120
2.5,261.0,556.0,92.39047569960877,120
3.0,168.5,698.5,49.040799340956916,120
2.0,318.0,2.0,302.51776807321585,121
2.5,314.5,62.0,28.460498941515414,121
3.5,188.5,69.0,38.65229618017538,121
1.5,259.0,71.0,764.4645184702819,121
2.5,157.0,80.5,21.840329667841555,121
3.0,84.0,102.0,22.825424421026653,121
1.5,192.0,110.0,764.4645184702819,121
1.5,265.0,130.5,764.4645184702819,121
3.0,132.5,134.0,76.79192665899195,121
1.0,327.5,213.5,764.4645184702819,121
1.5,464.5,636.0,22.40535650240808,121
1.5,106.0,647.0,764.4645184702819,121
1.5,123.0,693.5,764.4645184702819,121
2.5,132.0,729.5,764.4645184702819,121
2.0,183.5,869.5,21.77154105707724,121
27.0,116.5,960.0,75.0133321483588,121
26.5,113.5,983.0,75.0133321483588,121
3.5,94.5,498.5,55.794264938253285,122
2.5,258.0,512.5,94.78396488858229,122
2.5,259.0,550.5,94.78396488858229,122
3.0,294.5,650.5,45.35416188179427,122
3.5,93.5,493.0,54.45181356024793,123
2.5,260.0,507.5,93.57350052231668,123
2.5,260.0,545.5,93.57350052231668,123
3.0,142.0,607.5,43.3358973600409,123
3.0,294.5,645.5,49.02040391510457,123
4.0,92.5,495.0,55.53377350765928,124
3.0,258.5,507.5,92.0,124
2.5,257.5,544.0,92.0,124
3.0,143.5,608.5,43.3358973600409,124
3.5,293.0,646.0,53.075418038862395,124
3.0,84.0,466.5,86.42337646724988,125
2.5,240.5,512.0,99.74467404327912,125
2.0,264.5,512.0,99.74467404327912,125
3.0,92.0,551.0,19.339079605813716,125
2.5,251.5,551.5,99.74467404327912,125
4.0,135.5,615.5,51.720402163943,125
2.5,91.5,463.0,87.57853618324526,126
1.0,93.0,505.0,87.57853618324526,126
2.0,248.0,506.0,102.53292154230269,126
2.0,272.0,507.0,102.53292154230269,126
2.0,260.0,547.5,102.53292154230269,126
3.5,210.0,680.5,49.73932046178355,126
2.5,90.0,469.5,94.92628719169417,127
1.5,92.0,511.0,94.92628719169417,127
2.5,243.0,517.5,80.11866199581718,127
2.5,276.0,518.0,80.11866199581718,127
3.5,211.5,685.5,47.391982444291145,127
3.0,88.0,477.5,94.2443632266673,128
1.5,99.0,518.5,94.2443632266673,128
1.5,79.0,519.5,94.2443632266673,128
2.5,274.0,525.0,77.37570678190927,128
2.0,242.5,526.0,77.37570678190927,128
3.0,201.5,433.0,53.150729063673246,129
3.5,88.5,470.0,93.13431161500041,129
1.5,97.5,512.0,93.13431161500041,129
2.5,242.5,519.5,77.37570678190927,129
2.5,273.0,519.5,77.37570678190927,129
2.5,190.5,440.5,75.53145040312677,130
2.5,216.5,441.0,75.53145040312677,130
2.5,87.0,479.5,98.9595877113481,130
2.5,88.0,521.5,98.9595877113481,130
3.0,259.0,528.5,45.35416188179427,130
3.0,204.5,442.0,67.29784543356496,131
2.5,85.0,478.5,104.73299384625649,131
1.5,99.5,524.0,104.73299384625649,131
2.0,72.0,524.5,104.73299384625649,131
2.5,305.0,623.0,35.014282800023196,131
3.5,103.0,428.0,53.094255809833136,132
1.5,106.5,511.0,79.47955712005447,132
2.5,78.0,514.0,79.47955712005447,132
3.5,309.0,616.0,50.368641037852115,132
2.0,220.0,461.0,31.670175244226233,133
1.5,98.5,504.0,85.84287972802403,133
3.0,63.5,510.0,85.84287972802403,133
3.0,298.0,609.5,43.3358973600409,133
3.5,250.0,620.5,49.69909455915671,133
2.5,192.5,452.5,93.57350052231668,134
3.0,92.5,542.0,50.80354318352215,134
3.0,255.0,569.5,45.93473631142341,134
3.5,252.5,615.5,62.65780079128216,134
2.0,223.0,427.5,113.03096920755833,135
3.0,81.5,441.0,71.79136438319027,135
2.5,183.5,458.5,113.03096920755833,135
2.5,87.5,533.0,87.91473141629905,135
1.5,132.5,540.5,28.809720581775867,135
2.0,89.5,570.5,87.91473141629905,135
3.5,257.5,576.5,54.59853477887479,135
4.0,254.5,623.5,60.440052945046304,135
3.0,267.0,694.0,44.67661580737735,135
3.5,269.0,429.5,52.354560450833695,136
2.5,224.5,433.0,108.83933112620639,136
3.0,96.5,450.5,88.73556220591607,136
3.0,56.0,454.5,88.73556220591607,136
2.5,181.5,458.5,108.83933112620639,136
2.0,226.0,465.5,108.83933112620639,136
3.0,130.5,547.0,123.14625451064275,136
3.0,306.5,568.5,35.566838487557476,136
4.5,255.5,583.5,60.440052945046304,136
2.0,92.0,591.5,123.14625451064275,136
4.0,266.0,700.0,53.75872022286245,136
2.0,194.0,378.5,30.0,137
4.0,273.5,422.5,54.24020648928247,137
4.0,87.5,445.5,83.19855767980596,137
3.5,64.0,454.0,83.19855767980596,137
2.5,232.0,460.0,93.4986630920464,137
2.5,183.0,461.5,93.4986630920464,137
1.0,88.5,538.0,121.15279608824552,137
4.0,136.0,544.5,121.15279608824552,137
1.5,95.0,581.5,121.15279608824552,137
4.0,262.5,582.0,62.545983084447556,137
4.0,272.0,698.0,53.75872022286245,137
3.0,87.0,452.0,83.19855767980596,138
3.5,59.5,461.0,83.19855767980596,138
1.5,233.0,468.0,102.38163897887159,138
2.0,172.0,470.0,102.38163897887159,138
3.5,130.5,552.0,113.07077429645558,138
2.0,92.5,565.0,113.07077429645558,138
2.5,258.0,588.5,66.91786009728644,138
3.0,277.0,413.5,44.01136216933077,139
4.0,91.5,440.5,87.50999942863673,139
2.5,59.0,452.0,87.50999942863673,139
3.5,109.5,550.0,105.51777101512333,139
4.0,261.0,579.5,61.28621378417825,139
4.0,276.5,418.0,61.02458520956943,140
3.5,96.0,447.0,97.16995420396162,140
2.5,61.0,460.5,97.16995420396162,140
3.0,264.0,585.0,63.63961030678928,140
2.0,94.5,599.5,100.71742649611338,140
3.5,279.0,414.5,63.190189111918315,141
3.0,84.0,440.5,73.00684899377592,141
3.5,265.5,582.5,58.215118311311535,141
3.5,94.5,599.0,107.50348831549607,141
2.5,86.0,440.5,77.78817390837762,142
4.5,264.0,581.0,60.778285596090974,142
4.0,92.5,600.5,113.28283188550682,142
2.5,63.5,438.5,81.47392220827471,143
1.5,93.0,441.0,81.47392220827471,143
2.0,116.0,555.5,130.7440247200613,143
3.5,307.0,563.0,48.05205510693585,143
3.0,255.5,582.5,66.25707509390978,143
2.5,82.0,603.5,130.7440247200613,143
2.5,252.0,409.0,104.96666137398103,144
1.5,150.5,457.0,150.7083275734954,144
2.0,126.0,493.0,150.7083275734954,144
2.0,78.5,495.5,198.76116320851014,144
2.0,318.5,505.5,189.25643978475344,144
1.0,145.5,538.5,198.76116320851014,144
2.0,317.0,593.0,189.25643978475344,144
2.0,146.0,594.5,198.76116320851014,144
2.0,269.5,613.0,189.25643978475344,144
3.5,281.5,706.0,58.27520913733386,144
1.0,76.0,542.5,133.51404420509476,145
1.5,115.0,553.0,133.51404420509476,145
3.5,319.0,564.5,66.35510530471637,145
2.5,266.0,584.5,81.78630692236935,145
2.5,90.5,602.5,133.51404420509476,145
2.0,269.5,616.0,81.78630692236935,145
3.5,322.0,560.5,61.04096984812741,146
3.0,268.0,579.0,70.60453243241541,146
3.5,94.5,603.5,127.04723531033645,146
2.5,90.0,535.5,109.35264057168442,147
2.0,70.5,539.0,109.35264057168442,147
2.5,315.5,566.0,74.67931440499437,147
3.5,154.0,571.0,49.69909455915671,147
2.5,95.5,577.0,109.35264057168442,147
4.0,267.5,610.0,53.75872022286245,147
3.5,270.5,337.0,53.75872022286245,148
3.0,125.0,502.5,47.67598976424087,148
2.5,79.5,541.0,105.13800454640558,148
3.5,91.0,580.0,105.13800454640558,148
2.0,310.0,588.0,81.95730595865142,148
3.0,119.5,498.0,71.42128534267638,149
2.5,75.5,578.5,68.51277253184256,149
3.0,98.0,579.5,68.51277253184256,149
2.0,306.5,597.0,88.91006692158093,149
2.5,127.5,510.0,98.49873095629202,150
3.0,142.0,547.0,98.49873095629202,150
2.5,73.5,580.5,70.12845356914696,150
2.5,100.5,581.0,70.12845356914696,150
2.5,307.5,599.5,89.11228871485683,150
3.0,229.0,492.5,44.67661580737735,151
1.0,321.0,564.0,90.29396436085858,151
2.5,99.0,577.0,73.93916418245476,151
2.5,66.5,577.5,73.93916418245476,151
2.5,303.5,598.0,90.29396436085858,151
3.5,276.0,706.0,46.66904755831214,151
2.5,68.5,574.0,72.84229540589725,152
3.0,97.0,574.0,72.84229540589725,152
3.0,305.5,585.5,70.00714249274856,152
4.0,275.5,704.0,48.0,152
2.5,69.5,568.5,74.2024258363566,153
2.5,99.5,568.5,74.2024258363566,153
3.5,308.0,585.5,65.54387843269576,153
9.5,226.0,587.5,39.8622628559895,153
4.0,277.0,698.5,51.67204273105525,153
3.5,137.5,353.0,51.79768334587948,154
3.0,74.0,497.5,48.05205510693585,154
3.0,315.0,499.0,48.35286961494633,154
3.0,137.5,525.0,43.3358973600409,154
3.0,98.5,567.0,74.67931440499437,154
2.5,69.0,567.5,74.67931440499437,154
3.5,307.0,585.5,68.2934843158555,154
4.5,275.5,698.5,53.009433122794285,154
3.0,140.0,348.5,45.67274898667694,155
2.0,196.5,356.5,31.400636936215164,155
3.5,74.5,496.0,52.16320542297991,155
4.0,314.5,496.0,50.368641037852115,155
3.0,78.5,565.0,72.86974680894672,155
3.0,306.5,584.0,67.1341939699882,155
4.5,274.0,697.0,53.33854141237835,155
3.5,224.5,359.0,49.040799340956916,156
4.0,73.0,491.5,61.02458520956943,156
3.5,314.5,495.0,48.35286961494633,156
2.5,74.5,563.0,72.6773692424265,156
3.5,305.5,583.5,65.16133823057964,156
5.5,273.0,696.5,51.42956348249516,156
3.0,70.0,492.0,69.1158447825099,157
4.0,312.5,495.5,50.38849074937649,157
3.0,127.5,541.0,45.35416188179427,157
2.0,71.5,564.0,76.19055059520177,157
3.5,303.0,586.0,67.1341939699882,157
5.0,72.0,492.5,64.95382975621992,158
4.0,314.0,499.0,51.73973328110612,158
3.0,73.5,564.5,76.28237017817419,158
3.0,304.5,588.0,67.1341939699882,158
27.0,2.5,34.0,39.0,159
2.5,209.5,411.5,41.47288270665544,159
3.0,139.5,466.5,60.06662967072483,159
2.5,72.5,491.5,82.90958931269651,159
2.0,310.0,525.0,81.25884567233281,159
2.5,129.5,540.5,135.9742622704753,159
1.5,77.5,563.0,135.9742622704753,159
2.5,303.5,589.0,73.95944834840239,159
2.0,108.0,607.0,105.44192714475585,159
2.0,119.0,644.0,105.44192714475585,159
2.5,288.0,660.5,36.359317925395686,159
27.0,117.5,1214.5,45.09988913511872,159
23.5,5.5,1234.5,44.14748010928823,159
27.5,2.0,25.5,45.574115460423364,160
3.5,211.0,410.0,56.515484603779164,160
3.5,139.5,468.5,54.89080068645383,160
2.5,75.5,489.5,85.07055894961546,160
1.0,325.0,498.5,87.57853618324526,160
2.0,308.0,531.0,87.57853618324526,160
3.5,130.5,541.0,135.88230201170424,160
1.5,77.5,552.5,135.88230201170424,160
1.5,92.0,570.0,135.88230201170424,160
2.5,307.0,589.5,74.2024258363566,160
2.0,128.5,596.0,114.10083259994205,160
2.0,94.5,614.0,114.10083259994205,160
2.5,119.5,645.0,114.10083259994205,160
3.5,288.5,660.5,48.52834223420371,160
3.5,236.5,699.5,34.132096331752024,160
27.0,120.0,1197.5,50.39841267341661,160
21.5,3.5,1215.5,44.83302354291979,160
25.5,4.0,5.5,31.0,161
4.0,213.5,406.0,54.24020648928247,161
3.5,142.5,467.5,52.40229002629561,161
2.0,76.0,487.5,81.84741901856161,161
2.0,318.0,519.5,79.88116173416608,161
3.5,135.0,535.5,63.56886030125127,161
2.5,78.5,562.0,79.17701686727027,161
3.0,322.5,587.0,75.45859791965393,161
3.0,293.5,588.5,75.45859791965393,161
2.5,132.0,594.5,116.36580253665593,161
2.5,96.0,612.5,116.36580253665593,161
2.5,122.5,644.5,116.36580253665593,161
2.0,289.5,661.5,29.68164415931166,161
4.5,239.5,698.5,35.25620512760839,161
27.0,125.0,1182.0,45.39823785126467,161
22.0,3.5,1203.5,46.411205543489174,161
26.5,5.0,4.0,29.58039891549808,162
2.0,72.5,486.0,82.59539938761722,162
2.0,316.0,520.5,80.26207074328447,162
2.0,76.5,560.0,79.17701686727027,162
3.0,114.5,603.0,122.44590642402056,162
2.5,121.5,642.0,122.44590642402056,162
2.5,287.5,660.0,38.67815921162743,162
7.0,239.5,697.0,46.09772228646444,162
21.5,4.0,1187.5,48.05205510693585,162
27.0,2.5,3.0,23.108440016582687,163
2.0,74.0,487.0,81.7618492941543,163
3.5,319.5,505.0,67.23838189605696,163
3.0,182.0,562.0,49.52776998815917,163
2.0,88.5,562.5,78.70196947980399,163
2.0,64.5,563.5,78.70196947980399,163
3.5,126.5,605.0,112.9513169467271,163
3.0,120.5,645.5,112.9513169467271,163
2.0,288.0,665.0,31.336879231984796,163
9.0,238.5,700.0,52.78257288158659,163
22.5,4.5,1176.0,43.9203825119955,163
2.0,70.5,486.5,80.36790404135223,164
5.0,315.5,504.5,61.02458520956943,164
3.0,176.0,561.5,43.749285708454714,164
2.5,72.5,563.0,77.92945527847606,164
2.5,121.5,600.0,105.95281968876525,164
2.5,116.5,648.0,105.95281968876525,164
8.5,233.5,703.0,50.17967716117751,164
21.5,4.5,1166.0,47.69696007084728,164
2.0,69.5,493.5,80.36790404135223,165
3.5,315.0,513.0,58.540584213005594,165
2.5,175.0,570.5,41.012193308819754,165
2.0,59.0,571.0,77.1621668954417,165
2.0,84.0,571.5,77.1621668954417,165
3.0,116.0,614.5,82.59539938761722,165
9.0,232.5,714.0,51.43928459844674,165
21.0,3.5,1162.5,44.204072210600685,165
7.0,294.5,471.0,42.8485705712571,166
2.5,66.5,499.5,87.14355971613737,166
1.5,84.5,513.0,87.14355971613737,166
4.0,313.0,522.0,58.146367040426526,166
2.5,121.5,528.0,40.69397989875161,166
2.0,188.5,545.0,35.397740040855716,166
4.0,172.0,579.5,56.753854494650845,166
2.5,121.0,609.0,88.17028978062848,166
3.0,108.5,635.5,88.17028978062848,166
9.0,228.5,721.0,59.00847396772772,166
22.5,5.5,1160.0,43.55456348076513,166
2.0,63.0,507.0,87.96590248499699,167
1.0,80.0,521.5,87.96590248499699,167
3.0,310.5,531.5,65.4446330878247,167
3.5,119.0,535.0,51.720402163943,167
3.5,224.0,613.5,74.31016081263719,167
2.5,110.5,629.0,92.16289925995167,167
2.0,274.0,692.5,31.336879231984796,167
2.0,196.0,699.5,27.147743920996454,167
9.5,221.0,725.0,59.12698199637793,167
21.5,4.0,1156.0,48.36320915737499,167
2.5,60.5,514.5,85.80209787645055,168
1.5,79.0,527.5,85.80209787645055,168
4.5,308.0,538.5,56.753854494650845,168
3.5,117.0,542.0,47.3392015141785,168
2.5,221.0,619.5,39.71145930332956,168
4.0,113.5,623.5,61.09009739720506,168
6.0,251.0,631.0,37.589892258425,168
9.0,217.0,734.0,56.789083458002736,168
21.0,4.5,1151.5,44.06812907306141,168
2.0,61.5,516.0,91.40021881811882,169
1.5,81.0,530.5,91.40021881811882,169
3.5,307.5,545.0,85.14105942493316,169
3.5,118.0,546.0,52.01922721455981,169
3.0,114.5,625.5,64.78425734698207,169
7.0,250.5,634.5,50.635955604688654,169
1.5,128.5,691.5,21.6794833886788,169
10.0,218.5,738.5,61.85466837676846,169
21.5,6.5,1147.5,42.532340636273474,169
3.5,65.5,523.5,62.96824596572466,170
4.0,307.0,547.5,84.6817571853584,170
4.5,113.5,550.0,54.71745608121781,170
3.0,112.5,629.5,66.783231428256,170
7.5,249.5,641.0,51.633322573702344,170
2.5,127.0,694.5,17.349351572897472,170
10.5,217.5,743.5,62.5859409132754,170
22.0,6.5,1141.5,43.657759905886145,170
5.0,307.5,554.0,58.540584213005594,171
3.5,112.0,636.5,63.84355879804947,171
6.0,251.0,648.5,44.24929377967517,171
3.0,124.5,702.5,46.33573135281238,171
10.0,217.0,754.0,61.1310068623117,171
22.0,5.0,1134.0,44.82186966202994,171
4.0,307.5,565.0,56.789083458002736,172
3.5,112.5,646.0,64.47480127925948,172
5.0,250.5,661.0,40.01249804748511,172
3.5,124.0,713.5,49.69909455915671,172
9.5,217.0,765.5,58.42088667591412,172
22.0,5.5,1132.5,45.45327270945405,172
4.0,308.0,574.0,53.36665625650534,173
4.0,110.5,654.5,63.796551630946325,173
5.0,249.5,671.0,40.64480286580315,173
3.5,122.0,723.5,50.695167422546305,173
9.5,215.5,777.5,56.444663166680336,173
22.0,5.0,1129.0,42.05948168962618,173
4.0,307.0,582.5,55.86591089385369,174
7.0,280.0,610.5,44.68780594300866,174
3.0,109.5,659.0,66.91786009728644,174
5.5,247.5,680.0,42.485291572496,174
4.0,119.5,731.0,51.048996072400875,174
8.5,213.0,785.0,58.0,174
26.5,12.5,1121.5,49.98999899979995,174
2.0,82.5,587.0,35.34119409414458,175
2.0,302.0,598.0,80.68457101577724,175
7.0,125.5,611.5,53.67494760127857,175
3.0,278.0,645.5,28.722813232690143,175
3.0,104.5,664.5,75.77598564189053,175
5.0,246.0,689.0,55.49774770204643,175
3.5,117.0,736.0,55.794264938253285,175
8.5,209.5,794.5,57.9396237474839,175
23.5,12.5,1111.0,44.844174649557324,175
1.5,71.0,599.0,24.0,176
3.5,303.0,606.5,67.26812023536856,176
8.0,126.5,624.5,55.33534132902769,176
2.0,276.5,656.5,35.70714214271425,176
1.0,118.5,668.0,83.74962686484042,176
2.0,101.0,691.0,83.74962686484042,176
5.5,246.0,701.5,53.376024580330075,176
4.0,115.5,747.0,57.844619455918284,176
2.5,258.0,762.5,36.359317925395686,176
8.0,208.0,809.5,56.64803615307419,176
26.0,14.5,1110.5,52.009614495783374,176
2.0,151.5,582.0,81.9084855189009,177
2.5,185.5,583.5,81.9084855189009,177
2.5,122.5,631.5,38.379682124790975,177
3.0,276.5,659.5,61.43289021363068,177
2.5,246.5,760.0,71.386273190299,177
15.5,49.5,1044.0,70.25667228100119,177
3.0,108.5,564.5,135.71661652133832,178
